#id	mapped_name	kegg_name
17	Q11201|Q16842	hsa:6482|hsa:6483
35	P16278	hsa:2720
36	P06865|P07686	hsa:3073|hsa:3074
37	Q92185	hsa:6489
56	O15466	hsa:29906
57	O00400	hsa:9197
58	O96024	hsa:8705
59	Q00973	hsa:2583
60	O15466	hsa:29906
61	Q969X2	hsa:30815
62	Q969X2	hsa:30815
65	O15466	hsa:29906
66	Q8NDV1	hsa:256435
67	Q92185	hsa:6489
68	Q9H4F1	hsa:27090
69	O15466	hsa:29906
70	O96024	hsa:8705
71	O00400	hsa:9197
72	Q11201|Q16842	hsa:6482|hsa:6483
73	Q9UNP4	hsa:8869
74	Q00973	hsa:2583
76	O96024	hsa:8705
77	O96024	hsa:8705
79	Q00973	hsa:2583
80	Q11201|Q16842	hsa:6482|hsa:6483
81	Q00973	hsa:2583
83	Q969X2	hsa:30815
84	Q9BVH7	hsa:81849
101	O96024	hsa:8705
102	O15466	hsa:29906
103	Q11201|Q16842	hsa:6482|hsa:6483
105	Q8NDV1|Q969X2|Q9BVH7|Q9H4F1	hsa:256435|hsa:27090|hsa:30815|hsa:81849
106	O15466|Q92185	hsa:29906|hsa:6489
107	Q92185	hsa:6489
108	Q00973	hsa:2583
109	Q9UNP4	hsa:8869
