#id	mapped_name	kegg_name
7	P03372|Q92731	hsa:2099|hsa:2100
8	P03372|Q92731	hsa:2099|hsa:2100
13	Q99527	hsa:2852
14	P12931	hsa:6714
15	P08253|P14780	hsa:4313|hsa:4318
16	Q99075	hsa:1839
17	P00533	hsa:1956
18	Q99075	hsa:1839
28	P03372|Q92731	hsa:2099|hsa:2100
30	Q15648|Q86X55|Q9Y6Q9	hsa:10498|hsa:5469|hsa:8202
34	P17612|P22612|P22694	hsa:5566|hsa:5567|hsa:5568
37	P01111|P01112|P01116	hsa:3265|hsa:3845|hsa:4893
38	P04049|P10398|P15056	hsa:369|hsa:5894|hsa:673
39	P36507|Q02750	hsa:5604|hsa:5605
40	P27361|P28482	hsa:5594|hsa:5595
45	Q99527	hsa:2852
49	P29353|P98077|Q6S5L8|Q92529	hsa:25759|hsa:399694|hsa:53358|hsa:6464
50	P62993	hsa:2885
51	Q07889|Q07890	hsa:6654|hsa:6655
56	O95467|P63092	hsa:2778
57	O43306|O60266|O60503|O95622|P40145|P51828|Q08462|Q08828|Q8NFM4	hsa:107|hsa:108|hsa:109|hsa:111|hsa:112|hsa:113|hsa:114|hsa:115|hsa:196883
62	O00329|O00459|P27986|P42336|P42338|Q92569	hsa:5290|hsa:5291|hsa:5293|hsa:5295|hsa:5296|hsa:8503
63	P31749|P31751|Q9Y243	hsa:10000|hsa:207|hsa:208
73	O15264|P53778|Q15759|Q16539	hsa:1432|hsa:5600|hsa:5603|hsa:6300
74	P45983|P45984|P53779	hsa:5599|hsa:5601|hsa:5602
75	P78504|Q9Y219	hsa:182|hsa:3714
76	P46531|Q04721|Q99466|Q9UM47	hsa:4851|hsa:4853|hsa:4854|hsa:4855
86	Q00987	hsa:4193
87	P04637	hsa:7157
88	P42771	hsa:1029
89	P42773	hsa:1031
90	P38936	hsa:1026
91	P46527	hsa:1027
92	P24385	hsa:595
93	P11802	hsa:1019
94	P06400	hsa:5925
95	O00716|Q01094|Q14209	hsa:1869|hsa:1870|hsa:1871
106	P42345	hsa:2475
107	P23443|Q9UBS0	hsa:6198|hsa:6199
118	P05019	hsa:3479
119	P08069	hsa:3480
121	P04626	hsa:2064
123	Q15648|Q86X55|Q9Y6Q9	hsa:10498|hsa:5469|hsa:8202
125	P05412	hsa:3725
126	P01100	hsa:2353
130	P10415	hsa:596
131	Q13323	hsa:638
132	Q92934	hsa:572
133	Q07812	hsa:581
145	P01100|P05412|P08047	hsa:2353|hsa:3725|hsa:6667
146	P03372|Q92731	hsa:2099|hsa:2100
147	Q15648|Q86X55|Q9Y6Q9	hsa:10498|hsa:5469|hsa:8202
148	P12931	hsa:6714
150	P03372|Q92731	hsa:2099|hsa:2100
151	O75376	hsa:9611
155	Q05397	hsa:5747
156	P12931	hsa:6714
158	A0A087X1C5|P10635	hsa:107987478|hsa:107987479|hsa:1564|hsa:1565
160	O95342	hsa:8647
162	O00548|Q9NR61|Q9NYJ7	hsa:10683|hsa:28514|hsa:54567
